Serial Capture Session Started - 2025-10-15 23:11:40.023
Software: COM7, Machine: COM15, Baud: 57600
================================================================================
[2025-10-15 23:11:41.064] Software → Machine: 00 (.)
[2025-10-15 23:11:41.066] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.116] Software → Machine: 00 (.)
[2025-10-15 23:11:41.117] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.171] Software → Machine: 00 (.)
[2025-10-15 23:11:41.172] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.227] Software → Machine: 00 (.)
[2025-10-15 23:11:41.228] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.283] Software → Machine: 00 (.)
[2025-10-15 23:11:41.284] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.339] Software → Machine: 00 (.)
[2025-10-15 23:11:41.340] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.394] Software → Machine: 00 (.)
[2025-10-15 23:11:41.396] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.450] Software → Machine: 00 (.)
[2025-10-15 23:11:41.451] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.506] Software → Machine: 00 (.)
[2025-10-15 23:11:41.507] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.561] Software → Machine: 00 (.)
[2025-10-15 23:11:41.562] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.617] Software → Machine: 00 (.)
[2025-10-15 23:11:41.618] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.673] Software → Machine: 00 (.)
[2025-10-15 23:11:41.674] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.728] Software → Machine: 00 (.)
[2025-10-15 23:11:41.730] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.784] Software → Machine: 00 (.)
[2025-10-15 23:11:41.786] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.839] Software → Machine: 00 (.)
[2025-10-15 23:11:41.841] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.895] Software → Machine: 00 (.)
[2025-10-15 23:11:41.897] Machine → Software: 51 (Q)
[2025-10-15 23:11:41.951] Software → Machine: 00 (.)
[2025-10-15 23:11:41.953] Machine → Software: 51 (Q)
[2025-10-15 23:11:42.007] Software → Machine: 00 (.)
[2025-10-15 23:11:42.009] Machine → Software: 51 (Q)
[2025-10-15 23:11:42.063] Software → Machine: 00 (.)
[2025-10-15 23:11:42.065] Machine → Software: 51 (Q)
